gene_id,true_log2_fold_change,is_differential
gene_16138,0.0,False
gene_16139,0.0,False
gene_16140,0.0,False
gene_16141,0.0,False
gene_16142,0.0,False
gene_16143,0.0,False
gene_16144,0.0,False
gene_16145,0.0,False
gene_16146,0.0,False
gene_16147,0.0,False
gene_16148,0.0,False
gene_16149,0.0,False
gene_16150,0.0,False
gene_16151,0.0,False
gene_16152,0.0,False
gene_16153,0.0,False
gene_16154,0.0,False
gene_16155,0.0,False
gene_16156,0.0,False
gene_16157,0.0,False
gene_16158,0.0,False
gene_16159,0.0,False
gene_16160,0.0,False
gene_16161,0.0,False
gene_16162,0.0,False
gene_16163,0.0,False
gene_16164,0.0,False
gene_16165,0.0,False
gene_16166,0.0,False
gene_16167,0.0,False
gene_16168,0.0,False
gene_16169,0.0,False
gene_16170,0.0,False
gene_16171,0.0,False
gene_16172,0.0,False
gene_16173,0.0,False
gene_16174,0.0,False
gene_16175,0.0,False
gene_16176,0.0,False
gene_16177,0.0,False
gene_16178,0.0,False
gene_16179,0.0,False
gene_16180,0.0,False
gene_16181,0.0,False
gene_16182,0.0,False
gene_16183,0.0,False
gene_16184,0.0,False
gene_16185,0.0,False
gene_16186,0.0,False
gene_16187,0.0,False
gene_16188,0.0,False
gene_16189,0.0,False
gene_16190,0.0,False
gene_16191,0.0,False
gene_16192,0.0,False
gene_16193,0.0,False
gene_16194,0.0,False
gene_16195,2.1543613973691764,True
gene_16196,0.0,False
gene_16197,0.0,False
gene_16198,0.0,False
gene_16199,0.0,False
gene_16200,0.0,False
gene_16201,0.0,False
gene_16202,0.0,False
gene_16203,0.0,False
gene_16204,0.0,False
gene_16205,0.0,False
gene_16206,0.0,False
gene_16207,0.0,False
gene_16208,0.0,False
gene_16209,0.0,False
gene_16210,0.0,False
gene_16211,0.0,False
gene_16212,0.0,False
gene_16213,0.0,False
gene_16214,0.0,False
gene_16215,0.0,False
gene_16216,0.0,False
gene_16217,0.0,False
gene_16218,0.0,False
gene_16219,0.0,False
gene_16220,0.0,False
gene_16221,0.0,False
gene_16222,0.0,False
gene_16223,0.0,False
gene_16224,0.0,False
gene_16225,0.0,False
gene_16226,0.0,False
gene_16227,0.0,False
gene_16228,0.0,False
gene_16229,0.0,False
gene_16230,0.0,False
gene_16231,0.0,False
gene_16232,0.0,False
gene_16233,0.0,False
gene_16234,0.0,False
gene_16235,0.0,False
gene_16236,0.0,False
gene_16237,0.0,False
gene_16238,0.0,False
gene_16239,0.0,False
gene_16240,0.0,False
gene_16241,0.0,False
gene_16242,0.0,False
gene_16243,0.0,False
gene_16244,0.0,False
gene_16245,0.0,False
gene_16246,0.0,False
gene_16247,0.0,False
gene_16248,0.0,False
gene_16249,0.0,False
gene_16250,0.0,False
gene_16251,0.0,False
gene_16252,0.0,False
gene_16253,0.0,False
gene_16254,0.0,False
gene_16255,0.0,False
gene_16256,0.0,False
gene_16257,0.0,False
gene_16258,0.0,False
gene_16259,0.0,False
gene_16260,0.0,False
gene_16261,0.0,False
gene_16262,0.0,False
gene_16263,0.0,False
gene_16264,0.0,False
gene_16265,0.0,False
gene_16266,0.0,False
gene_16267,0.0,False
gene_16268,0.0,False
gene_16269,-1.6735254569522189,True
gene_16270,0.0,False
gene_16271,0.0,False
gene_16272,0.0,False
gene_16273,0.0,False
gene_16274,0.0,False
gene_16275,0.0,False
gene_16276,0.0,False
gene_16277,0.0,False
gene_16278,0.0,False
gene_16279,0.0,False
gene_16280,0.0,False
gene_16281,0.0,False
gene_16282,0.0,False
gene_16283,0.0,False
gene_16284,0.0,False
gene_16285,-1.5931351707343628,True
gene_16286,0.0,False
gene_16287,0.0,False
gene_16288,0.0,False
gene_16289,0.0,False
gene_16290,0.0,False
gene_16291,0.0,False
gene_16292,0.0,False
gene_16293,0.0,False
gene_16294,0.0,False
gene_16295,0.0,False
gene_16296,0.0,False
gene_16297,0.0,False
gene_16298,0.0,False
gene_16299,0.0,False
gene_16300,0.0,False
gene_16301,0.0,False
gene_16302,0.0,False
gene_16303,0.0,False
gene_16304,0.0,False
gene_16305,0.0,False
gene_16306,0.0,False
gene_16307,-1.2307312386273952,True
gene_16308,0.0,False
gene_16309,0.0,False
gene_16310,0.0,False
gene_16311,0.0,False
gene_16312,0.0,False
gene_16313,0.0,False
gene_16314,0.0,False
gene_16315,0.0,False
gene_16316,0.0,False
gene_16317,0.0,False
gene_16318,0.0,False
gene_16319,0.0,False
gene_16320,0.0,False
gene_16321,0.0,False
gene_16322,0.0,False
gene_16323,0.0,False
gene_16324,0.0,False
gene_16325,0.0,False
gene_16326,0.0,False
gene_16327,0.0,False
gene_16328,0.0,False
gene_16329,0.0,False
gene_16330,0.0,False
gene_16331,0.0,False
gene_16332,0.0,False
gene_16333,0.0,False
gene_16334,0.0,False
gene_16335,0.0,False
gene_16336,0.0,False
gene_16337,0.0,False
gene_16338,0.0,False
gene_16339,0.0,False
gene_16340,0.0,False
gene_16341,0.0,False
gene_16342,0.0,False
gene_16343,0.0,False
gene_16344,0.0,False
gene_16345,0.0,False
gene_16346,0.0,False
gene_16347,0.0,False
gene_16348,0.0,False
gene_16349,0.0,False
gene_16350,0.0,False
gene_16351,0.0,False
gene_16352,0.0,False
gene_16353,0.0,False
gene_16354,0.0,False
gene_16355,0.0,False
gene_16356,0.0,False
gene_16357,0.0,False
gene_16358,0.0,False
gene_16359,0.0,False
gene_16360,0.0,False
gene_16361,0.0,False
gene_16362,0.0,False
gene_16363,0.0,False
gene_16364,0.0,False
gene_16365,0.0,False
gene_16366,0.0,False
gene_16367,0.0,False
gene_16368,0.0,False
gene_16369,0.0,False
gene_16370,0.0,False
gene_16371,0.0,False
gene_16372,0.0,False
gene_16373,0.0,False
gene_16374,0.0,False
gene_16375,0.0,False
gene_16376,0.0,False
gene_16377,0.0,False
gene_16378,0.0,False
gene_16379,0.0,False
gene_16380,0.0,False
gene_16381,0.0,False
gene_16382,0.0,False
gene_16383,0.0,False
gene_16384,0.0,False
gene_16385,0.0,False
gene_16386,0.0,False
gene_16387,0.0,False
gene_16388,0.0,False
gene_16389,0.0,False
gene_16390,0.0,False
gene_16391,0.0,False
gene_16392,0.0,False
gene_16393,0.0,False
gene_16394,0.0,False
gene_16395,0.0,False
gene_16396,0.0,False
gene_16397,0.0,False
gene_16398,0.0,False
gene_16399,0.0,False
gene_16400,0.0,False
gene_16401,0.0,False
gene_16402,0.0,False
gene_16403,0.0,False
gene_16404,0.0,False
gene_16405,0.0,False
gene_16406,0.0,False
gene_16407,0.0,False
gene_16408,0.0,False
gene_16409,0.0,False
gene_16410,0.0,False
gene_16411,0.0,False
gene_16412,0.0,False
gene_16413,0.0,False
gene_16414,0.0,False
gene_16415,0.0,False
gene_16416,0.0,False
gene_16417,0.0,False
gene_16418,0.0,False
gene_16419,0.0,False
gene_16420,0.0,False
gene_16421,0.0,False
gene_16422,0.0,False
gene_16423,0.0,False
gene_16424,0.0,False
gene_16425,0.0,False
gene_16426,0.0,False
gene_16427,0.0,False
gene_16428,0.0,False
gene_16429,0.0,False
gene_16430,0.0,False
gene_16431,0.0,False
gene_16432,0.0,False
gene_16433,0.0,False
gene_16434,0.0,False
gene_16435,0.0,False
gene_16436,0.0,False
gene_16437,0.0,False
gene_16438,0.0,False
gene_16439,0.0,False
gene_16440,0.0,False
gene_16441,0.0,False
gene_16442,0.0,False
gene_16443,0.0,False
gene_16444,0.0,False
gene_16445,0.0,False
gene_16446,0.0,False
gene_16447,0.0,False
gene_16448,0.0,False
gene_16449,0.0,False
gene_16450,0.0,False
gene_16451,0.0,False
gene_16452,0.0,False
gene_16453,0.0,False
gene_16454,0.0,False
gene_16455,0.0,False
gene_16456,0.0,False
gene_16457,0.0,False
gene_16458,0.0,False
gene_16459,0.0,False
gene_16460,0.0,False
gene_16461,0.0,False
gene_16462,0.0,False
gene_16463,0.0,False
gene_16464,0.0,False
gene_16465,0.0,False
gene_16466,0.0,False
gene_16467,0.0,False
gene_16468,0.0,False
gene_16469,0.0,False
gene_16470,0.0,False
gene_16471,0.0,False
gene_16472,0.0,False
gene_16473,0.0,False
gene_16474,0.0,False
gene_16475,0.0,False
gene_16476,0.0,False
gene_16477,0.0,False
gene_16478,0.0,False
gene_16479,0.0,False
gene_16480,0.0,False
gene_16481,0.0,False
gene_16482,0.0,False
gene_16483,0.0,False
gene_16484,0.0,False
gene_16485,0.0,False
gene_16486,0.0,False
gene_16487,1.4327991440215904,True
gene_16488,0.0,False
gene_16489,0.0,False
gene_16490,0.0,False
gene_16491,0.0,False
gene_16492,0.0,False
gene_16493,0.0,False
gene_16494,0.0,False
gene_16495,-1.457209217827408,True
gene_16496,0.0,False
gene_16497,0.0,False
gene_16498,0.0,False
gene_16499,0.0,False
gene_16500,0.0,False
gene_16501,0.0,False
gene_16502,0.0,False
gene_16503,0.0,False
gene_16504,-2.114269889803,True
gene_16505,0.0,False
gene_16506,0.0,False
gene_16507,0.0,False
gene_16508,0.0,False
gene_16509,0.0,False
gene_16510,0.0,False
gene_16511,0.0,False
gene_16512,0.0,False
gene_16513,0.0,False
gene_16514,0.0,False
gene_16515,0.0,False
gene_16516,0.0,False
gene_16517,-2.0890675383535053,True
gene_16518,0.0,False
gene_16519,0.0,False
gene_16520,0.0,False
gene_16521,0.0,False
gene_16522,0.0,False
gene_16523,0.0,False
gene_16524,0.0,False
gene_16525,0.0,False
gene_16526,0.0,False
gene_16527,0.0,False
gene_16528,0.0,False
gene_16529,0.0,False
gene_16530,0.0,False
gene_16531,0.0,False
gene_16532,0.0,False
gene_16533,0.0,False
gene_16534,0.0,False
gene_16535,0.0,False
gene_16536,0.0,False
gene_16537,0.0,False
gene_16538,0.0,False
gene_16539,0.0,False
gene_16540,0.0,False
gene_16541,0.0,False
gene_16542,0.0,False
gene_16543,0.0,False
gene_16544,0.0,False
gene_16545,0.0,False
gene_16546,0.0,False
gene_16547,0.0,False
gene_16548,0.0,False
gene_16549,0.0,False
gene_16550,-1.9283696987247256,True
gene_16551,0.0,False
gene_16552,0.0,False
gene_16553,0.0,False
gene_16554,0.0,False
gene_16555,0.0,False
gene_16556,0.0,False
gene_16557,0.0,False
gene_16558,0.0,False
gene_16559,0.0,False
gene_16560,0.0,False
gene_16561,0.0,False
gene_16562,0.0,False
gene_16563,0.0,False
gene_16564,0.0,False
gene_16565,0.0,False
gene_16566,0.0,False
gene_16567,0.0,False
gene_16568,0.0,False
gene_16569,0.0,False
gene_16570,0.0,False
gene_16571,0.0,False
gene_16572,0.0,False
gene_16573,0.0,False
gene_16574,0.0,False
gene_16575,0.0,False
gene_16576,0.0,False
gene_16577,0.0,False
gene_16578,0.0,False
gene_16579,0.0,False
gene_16580,0.0,False
gene_16581,0.0,False
gene_16582,0.0,False
gene_16583,0.0,False
gene_16584,0.0,False
gene_16585,0.0,False
gene_16586,0.0,False
gene_16587,0.0,False
gene_16588,0.0,False
gene_16589,0.0,False
gene_16590,0.0,False
gene_16591,0.0,False
gene_16592,0.0,False
gene_16593,0.0,False
gene_16594,0.0,False
gene_16595,0.0,False
gene_16596,0.0,False
gene_16597,0.0,False
gene_16598,0.0,False
gene_16599,0.0,False
gene_16600,0.0,False
gene_16601,0.0,False
gene_16602,0.0,False
gene_16603,0.0,False
gene_16604,0.0,False
gene_16605,0.0,False
gene_16606,0.0,False
gene_16607,0.0,False
gene_16608,0.0,False
gene_16609,0.0,False
gene_16610,0.0,False
gene_16611,0.0,False
gene_16612,1.6793471887351883,True
gene_16613,0.0,False
gene_16614,0.0,False
gene_16615,0.0,False
gene_16616,0.0,False
gene_16617,0.0,False
gene_16618,0.0,False
gene_16619,0.0,False
gene_16620,0.0,False
gene_16621,0.0,False
gene_16622,0.0,False
gene_16623,0.0,False
gene_16624,0.0,False
gene_16625,-1.713084771460223,True
gene_16626,0.0,False
gene_16627,0.0,False
gene_16628,0.0,False
gene_16629,0.0,False
gene_16630,-1.6076553811931422,True
gene_16631,0.0,False
gene_16632,-2.042667503175813,True
gene_16633,0.0,False
gene_16634,0.0,False
gene_16635,0.0,False
gene_16636,-1.4194451271744881,True
gene_16637,0.0,False
gene_16638,0.0,False
gene_16639,0.0,False
gene_16640,0.0,False
gene_16641,0.0,False
gene_16642,0.0,False
gene_16643,1.4484426997700643,True
gene_16644,0.0,False
gene_16645,0.0,False
gene_16646,0.0,False
gene_16647,0.0,False
gene_16648,0.0,False
gene_16649,0.0,False
gene_16650,0.0,False
gene_16651,0.0,False
gene_16652,0.0,False
gene_16653,0.0,False
gene_16654,0.0,False
gene_16655,0.0,False
gene_16656,0.0,False
gene_16657,-1.2368780546261804,True
gene_16658,-1.2326059605678483,True
gene_16659,0.0,False
gene_16660,0.0,False
gene_16661,0.0,False
gene_16662,0.0,False
gene_16663,0.0,False
gene_16664,0.0,False
gene_16665,0.0,False
gene_16666,0.0,False
gene_16667,0.0,False
gene_16668,0.0,False
gene_16669,0.0,False
gene_16670,0.0,False
gene_16671,0.0,False
gene_16672,0.0,False
gene_16673,0.0,False
gene_16674,0.0,False
gene_16675,0.0,False
gene_16676,0.0,False
gene_16677,0.0,False
gene_16678,0.0,False
gene_16679,0.0,False
gene_16680,0.0,False
gene_16681,0.0,False
gene_16682,0.0,False
gene_16683,0.0,False
gene_16684,0.0,False
gene_16685,0.0,False
gene_16686,0.0,False
gene_16687,0.0,False
gene_16688,0.0,False
gene_16689,0.0,False
gene_16690,0.0,False
gene_16691,2.051703747179733,True
gene_16692,0.0,False
gene_16693,0.0,False
gene_16694,0.0,False
gene_16695,0.0,False
gene_16696,0.0,False
gene_16697,0.0,False
gene_16698,0.0,False
gene_16699,0.0,False
gene_16700,0.0,False
gene_16701,0.0,False
gene_16702,0.0,False
gene_16703,0.0,False
gene_16704,0.0,False
gene_16705,0.0,False
gene_16706,0.0,False
gene_16707,0.0,False
gene_16708,0.0,False
gene_16709,0.0,False
gene_16710,0.0,False
gene_16711,0.0,False
gene_16712,-1.7904833999418415,True
gene_16713,0.0,False
gene_16714,0.0,False
gene_16715,0.0,False
gene_16716,0.0,False
gene_16717,0.0,False
gene_16718,0.0,False
gene_16719,0.0,False
gene_16720,0.0,False
gene_16721,0.0,False
gene_16722,0.0,False
gene_16723,0.0,False
gene_16724,0.0,False
gene_16725,0.0,False
gene_16726,0.0,False
gene_16727,0.0,False
gene_16728,0.0,False
gene_16729,0.0,False
gene_16730,0.0,False
gene_16731,0.0,False
gene_16732,0.0,False
gene_16733,0.0,False
gene_16734,0.0,False
gene_16735,0.0,False
gene_16736,0.0,False
gene_16737,0.0,False
gene_16738,0.0,False
gene_16739,0.0,False
gene_16740,0.0,False
gene_16741,0.0,False
gene_16742,0.0,False
gene_16743,0.0,False
gene_16744,0.0,False
gene_16745,0.0,False
gene_16746,0.0,False
gene_16747,0.0,False
gene_16748,0.0,False
gene_16749,0.0,False
gene_16750,0.0,False
gene_16751,0.0,False
gene_16752,0.0,False
gene_16753,0.0,False
gene_16754,0.0,False
gene_16755,-1.5587698467058937,True
gene_16756,0.0,False
gene_16757,0.0,False
gene_16758,0.0,False
gene_16759,0.0,False
gene_16760,0.0,False
gene_16761,0.0,False
gene_16762,0.0,False
gene_16763,0.0,False
gene_16764,0.0,False
gene_16765,0.0,False
gene_16766,0.0,False
gene_16767,0.0,False
gene_16768,0.0,False
gene_16769,0.0,False
gene_16770,0.0,False
gene_16771,0.0,False
gene_16772,0.0,False
gene_16773,0.0,False
gene_16774,0.0,False
gene_16775,0.0,False
gene_16776,0.0,False
gene_16777,0.0,False
gene_16778,0.0,False
gene_16779,0.0,False
gene_16780,0.0,False
gene_16781,-1.473459629742204,True
gene_16782,0.0,False
gene_16783,0.0,False
gene_16784,0.0,False
gene_16785,0.0,False
gene_16786,0.0,False
gene_16787,0.0,False
gene_16788,0.0,False
gene_16789,0.0,False
gene_16790,0.0,False
gene_16791,0.0,False
gene_16792,0.0,False
gene_16793,0.0,False
gene_16794,0.0,False
gene_16795,0.0,False
gene_16796,0.0,False
gene_16797,0.0,False
gene_16798,0.0,False
gene_16799,0.0,False
gene_16800,0.0,False
gene_16801,0.0,False
gene_16802,0.0,False
gene_16803,0.0,False
gene_16804,0.0,False
gene_16805,0.0,False
gene_16806,0.0,False
gene_16807,0.0,False
gene_16808,0.0,False
gene_16809,0.0,False
gene_16810,0.0,False
gene_16811,0.0,False
gene_16812,0.0,False
gene_16813,0.0,False
gene_16814,0.0,False
gene_16815,0.0,False
gene_16816,0.0,False
gene_16817,0.0,False
gene_16818,0.0,False
gene_16819,0.0,False
gene_16820,0.0,False
gene_16821,0.0,False
gene_16822,0.0,False
gene_16823,0.0,False
gene_16824,0.0,False
gene_16825,0.0,False
gene_16826,0.0,False
gene_16827,0.0,False
gene_16828,0.0,False
gene_16829,0.0,False
gene_16830,0.0,False
gene_16831,0.0,False
gene_16832,0.0,False
gene_16833,0.0,False
gene_16834,0.0,False
gene_16835,0.0,False
gene_16836,0.0,False
gene_16837,0.0,False
gene_16838,0.0,False
gene_16839,0.0,False
gene_16840,0.0,False
gene_16841,0.0,False
gene_16842,0.0,False
gene_16843,0.0,False
gene_16844,0.0,False
gene_16845,0.0,False
gene_16846,0.0,False
gene_16847,0.0,False
gene_16848,0.0,False
gene_16849,0.0,False
gene_16850,0.0,False
gene_16851,-1.7686587133125138,True
gene_16852,0.0,False
gene_16853,0.0,False
gene_16854,2.1676958580865193,True
gene_16855,0.0,False
gene_16856,0.0,False
gene_16857,0.0,False
gene_16858,0.0,False
gene_16859,0.0,False
gene_16860,0.0,False
gene_16861,0.0,False
gene_16862,0.0,False
gene_16863,0.0,False
gene_16864,0.0,False
gene_16865,0.0,False
gene_16866,0.0,False
gene_16867,0.0,False
gene_16868,0.0,False
gene_16869,0.0,False
gene_16870,0.0,False
gene_16871,0.0,False
gene_16872,0.0,False
gene_16873,0.0,False
gene_16874,0.0,False
gene_16875,0.0,False
gene_16876,0.0,False
gene_16877,0.0,False
gene_16878,0.0,False
gene_16879,0.0,False
gene_16880,0.0,False
gene_16881,0.0,False
gene_16882,0.0,False
gene_16883,0.0,False
gene_16884,0.0,False
gene_16885,0.0,False
gene_16886,0.0,False
gene_16887,0.0,False
gene_16888,0.0,False
gene_16889,0.0,False
gene_16890,0.0,False
gene_16891,0.0,False
gene_16892,0.0,False
gene_16893,0.0,False
gene_16894,0.0,False
gene_16895,0.0,False
gene_16896,0.0,False
gene_16897,0.0,False
gene_16898,0.0,False
gene_16899,0.0,False
gene_16900,0.0,False
gene_16901,0.0,False
gene_16902,0.0,False
gene_16903,0.0,False
gene_16904,0.0,False
gene_16905,0.0,False
gene_16906,0.0,False
gene_16907,0.0,False
gene_16908,0.0,False
gene_16909,0.0,False
gene_16910,0.0,False
gene_16911,0.0,False
gene_16912,0.0,False
gene_16913,0.0,False
gene_16914,0.0,False
gene_16915,0.0,False
gene_16916,0.0,False
gene_16917,0.0,False
gene_16918,0.0,False
gene_16919,0.0,False
gene_16920,0.0,False
gene_16921,1.8269810544590497,True
gene_16922,0.0,False
gene_16923,0.0,False
gene_16924,0.0,False
gene_16925,0.0,False
gene_16926,0.0,False
gene_16927,0.0,False
gene_16928,0.0,False
gene_16929,0.0,False
gene_16930,0.0,False
gene_16931,0.0,False
gene_16932,0.0,False
gene_16933,0.0,False
gene_16934,0.0,False
gene_16935,0.0,False
gene_16936,0.0,False
gene_16937,0.0,False
gene_16938,0.0,False
gene_16939,0.0,False
gene_16940,0.0,False
gene_16941,0.0,False
gene_16942,0.0,False
gene_16943,0.0,False
gene_16944,0.0,False
gene_16945,0.0,False
gene_16946,0.0,False
gene_16947,0.0,False
gene_16948,0.0,False
gene_16949,0.0,False
gene_16950,0.0,False
gene_16951,0.0,False
gene_16952,0.0,False
gene_16953,0.0,False
gene_16954,0.0,False
gene_16955,1.6452921619794172,True
gene_16956,0.0,False
gene_16957,0.0,False
gene_16958,0.0,False
gene_16959,0.0,False
gene_16960,0.0,False
gene_16961,0.0,False
gene_16962,0.0,False
gene_16963,0.0,False
gene_16964,0.0,False
gene_16965,0.0,False
gene_16966,0.0,False
gene_16967,0.0,False
gene_16968,0.0,False
gene_16969,0.0,False
gene_16970,0.0,False
gene_16971,0.0,False
gene_16972,0.0,False
gene_16973,0.0,False
gene_16974,0.0,False
gene_16975,0.0,False
gene_16976,0.0,False
gene_16977,0.0,False
gene_16978,0.0,False
gene_16979,0.0,False
gene_16980,0.0,False
gene_16981,0.0,False
gene_16982,0.0,False
gene_16983,0.0,False
gene_16984,0.0,False
gene_16985,0.0,False
gene_16986,0.0,False
gene_16987,0.0,False
gene_16988,0.0,False
gene_16989,0.0,False
gene_16990,0.0,False
gene_16991,0.0,False
gene_16992,0.0,False
gene_16993,0.0,False
gene_16994,0.0,False
gene_16995,0.0,False
gene_16996,-2.061429806831273,True
gene_16997,0.0,False
gene_16998,0.0,False
gene_16999,0.0,False
gene_17000,0.0,False
gene_17001,0.0,False
gene_17002,0.0,False
gene_17003,0.0,False
gene_17004,0.0,False
gene_17005,0.0,False
gene_17006,0.0,False
gene_17007,0.0,False
gene_17008,0.0,False
gene_17009,0.0,False
gene_17010,0.0,False
gene_17011,0.0,False
gene_17012,0.0,False
gene_17013,0.0,False
gene_17014,0.0,False
gene_17015,-2.0504825131796043,True
gene_17016,0.0,False
gene_17017,0.0,False
gene_17018,0.0,False
gene_17019,0.0,False
gene_17020,0.0,False
gene_17021,0.0,False
gene_17022,0.0,False
gene_17023,0.0,False
gene_17024,0.0,False
gene_17025,0.0,False
gene_17026,0.0,False
gene_17027,0.0,False
gene_17028,2.1033005940433505,True
gene_17029,0.0,False
gene_17030,0.0,False
gene_17031,0.0,False
gene_17032,0.0,False
gene_17033,0.0,False
gene_17034,0.0,False
gene_17035,0.0,False
gene_17036,1.3946097605944807,True
gene_17037,0.0,False
gene_17038,0.0,False
gene_17039,0.0,False
gene_17040,0.0,False
gene_17041,0.0,False
gene_17042,0.0,False
gene_17043,0.0,False
gene_17044,0.0,False
gene_17045,0.0,False
gene_17046,0.0,False
gene_17047,0.0,False
gene_17048,0.0,False
gene_17049,0.0,False
gene_17050,0.0,False
gene_17051,0.0,False
gene_17052,0.0,False
gene_17053,1.8420798447720679,True
gene_17054,0.0,False
gene_17055,0.0,False
gene_17056,0.0,False
gene_17057,0.0,False
gene_17058,0.0,False
gene_17059,0.0,False
gene_17060,0.0,False
gene_17061,0.0,False
gene_17062,0.0,False
gene_17063,0.0,False
gene_17064,0.0,False
gene_17065,0.0,False
gene_17066,0.0,False
gene_17067,0.0,False
gene_17068,0.0,False
gene_17069,0.0,False
gene_17070,0.0,False
gene_17071,0.0,False
gene_17072,0.0,False
gene_17073,0.0,False
gene_17074,0.0,False
gene_17075,0.0,False
gene_17076,0.0,False
gene_17077,0.0,False
gene_17078,0.0,False
gene_17079,0.0,False
gene_17080,0.0,False
gene_17081,0.0,False
gene_17082,0.0,False
gene_17083,0.0,False
gene_17084,0.0,False
gene_17085,0.0,False
gene_17086,0.0,False
gene_17087,0.0,False
gene_17088,0.0,False
gene_17089,0.0,False
gene_17090,0.0,False
gene_17091,0.0,False
gene_17092,0.0,False
gene_17093,0.0,False
gene_17094,0.0,False
gene_17095,0.0,False
gene_17096,0.0,False
gene_17097,0.0,False
gene_17098,0.0,False
gene_17099,0.0,False
gene_17100,0.0,False
gene_17101,0.0,False
gene_17102,0.0,False
gene_17103,0.0,False
gene_17104,0.0,False
gene_17105,0.0,False
gene_17106,0.0,False
gene_17107,0.0,False
gene_17108,0.0,False
gene_17109,0.0,False
gene_17110,0.0,False
gene_17111,0.0,False
gene_17112,0.0,False
gene_17113,0.0,False
gene_17114,0.0,False
gene_17115,0.0,False
gene_17116,0.0,False
gene_17117,0.0,False
gene_17118,0.0,False
gene_17119,0.0,False
gene_17120,0.0,False
gene_17121,0.0,False
gene_17122,0.0,False
gene_17123,0.0,False
gene_17124,0.0,False
gene_17125,0.0,False
gene_17126,0.0,False
gene_17127,0.0,False
gene_17128,0.0,False
gene_17129,0.0,False
gene_17130,0.0,False
gene_17131,0.0,False
gene_17132,0.0,False
gene_17133,0.0,False
gene_17134,0.0,False
gene_17135,0.0,False
gene_17136,0.0,False
gene_17137,0.0,False
gene_17138,0.0,False
gene_17139,0.0,False
gene_17140,0.0,False
gene_17141,0.0,False
gene_17142,0.0,False
gene_17143,0.0,False
gene_17144,1.697496638849934,True
gene_17145,0.0,False
gene_17146,1.9795050495413702,True
gene_17147,0.0,False
gene_17148,0.0,False
gene_17149,0.0,False
gene_17150,1.232057944650224,True
gene_17151,0.0,False
gene_17152,0.0,False
gene_17153,0.0,False
gene_17154,0.0,False
gene_17155,0.0,False
gene_17156,0.0,False
gene_17157,0.0,False
gene_17158,0.0,False
gene_17159,0.0,False
gene_17160,0.0,False
gene_17161,0.0,False
gene_17162,0.0,False
gene_17163,0.0,False
gene_17164,0.0,False
gene_17165,0.0,False
gene_17166,0.0,False
gene_17167,0.0,False
gene_17168,0.0,False
gene_17169,0.0,False
gene_17170,1.33438810890971,True
gene_17171,0.0,False
gene_17172,0.0,False
gene_17173,0.0,False
gene_17174,0.0,False
gene_17175,0.0,False
gene_17176,0.0,False
gene_17177,0.0,False
gene_17178,0.0,False
gene_17179,0.0,False
gene_17180,0.0,False
gene_17181,0.0,False
gene_17182,0.0,False
gene_17183,0.0,False
gene_17184,0.0,False
gene_17185,0.0,False
gene_17186,2.0551697508607525,True
gene_17187,0.0,False
gene_17188,0.0,False
gene_17189,0.0,False
gene_17190,0.0,False
gene_17191,0.0,False
gene_17192,0.0,False
gene_17193,0.0,False
gene_17194,0.0,False
gene_17195,0.0,False
gene_17196,0.0,False
gene_17197,0.0,False
gene_17198,0.0,False
gene_17199,0.0,False
gene_17200,0.0,False
gene_17201,0.0,False
gene_17202,0.0,False
gene_17203,0.0,False
gene_17204,0.0,False
gene_17205,1.2701919765873788,True
gene_17206,0.0,False
gene_17207,0.0,False
gene_17208,0.0,False
gene_17209,0.0,False
gene_17210,0.0,False
gene_17211,0.0,False
gene_17212,0.0,False
gene_17213,0.0,False
gene_17214,0.0,False
gene_17215,0.0,False
gene_17216,0.0,False
gene_17217,0.0,False
gene_17218,0.0,False
gene_17219,0.0,False
gene_17220,0.0,False
gene_17221,0.0,False
gene_17222,0.0,False
gene_17223,0.0,False
gene_17224,0.0,False
gene_17225,0.0,False
gene_17226,0.0,False
gene_17227,0.0,False
gene_17228,0.0,False
gene_17229,0.0,False
gene_17230,0.0,False
gene_17231,0.0,False
gene_17232,0.0,False
gene_17233,0.0,False
gene_17234,0.0,False
gene_17235,0.0,False
gene_17236,0.0,False
gene_17237,0.0,False
gene_17238,0.0,False
gene_17239,0.0,False
gene_17240,0.0,False
gene_17241,0.0,False
gene_17242,0.0,False
gene_17243,0.0,False
gene_17244,0.0,False
gene_17245,0.0,False
gene_17246,0.0,False
gene_17247,0.0,False
gene_17248,0.0,False
gene_17249,0.0,False
gene_17250,0.0,False
gene_17251,0.0,False
gene_17252,0.0,False
gene_17253,0.0,False
gene_17254,0.0,False
gene_17255,0.0,False
gene_17256,0.0,False
gene_17257,0.0,False
gene_17258,0.0,False
gene_17259,0.0,False
gene_17260,0.0,False
gene_17261,0.0,False
gene_17262,1.428442687791206,True
gene_17263,0.0,False
gene_17264,0.0,False
gene_17265,0.0,False
gene_17266,0.0,False
gene_17267,0.0,False
gene_17268,0.0,False
gene_17269,0.0,False
gene_17270,0.0,False
gene_17271,0.0,False
gene_17272,0.0,False
gene_17273,0.0,False
gene_17274,0.0,False
gene_17275,0.0,False
gene_17276,0.0,False
gene_17277,0.0,False
gene_17278,0.0,False
gene_17279,0.0,False
gene_17280,0.0,False
gene_17281,0.0,False
gene_17282,0.0,False
gene_17283,0.0,False
gene_17284,0.0,False
gene_17285,0.0,False
gene_17286,0.0,False
